TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern, TYPE_ACC0_MEAN, TYPE_ACC1_MEAN, TYPE_ACC2_MEAN, TYPE_MAG0_MEAN, TYPE_MAG1_MEAN, TYPE_MAG2_MEAN, TYPE_GYRO0_MEAN, TYPE_GYRO1_MEAN, TYPE_GYRO2_MEAN, TYPE_ROTATION0_MEAN, TYPE_ROTATION1_MEAN, TYPE_ROTATION2_MEAN, TYPE_LINEAR0_MEAN, TYPE_LINEAR1_MEAN, TYPE_LINEAR2_MEAN, TYPE_GRAVITY0_MEAN, TYPE_GRAVITY1_MEAN, TYPE_GRAVITY2_MEAN, position_x_MEAN, position_y_MEAN, velocity_x_MEAN, velocity_y_MEAN, pressure_MEAN, size_MEAN, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, position_x_SD, position_y_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
19984458,0.28729248,4.984726,8.75798,0.28729248,4.984726,8.75798,0.28729248,4.984726,8.75798,0.26028442,0.08833313,0.39091492,0.26028442,0.08833313,0.39091492,0.26028442,0.08833313,0.39091492,324.5,614,0,0,0.3,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,0.4365387,5.1922200667,8.6095405,3.0412445,3.4352849667,0.5412901667,3.0412445,3.4352849667,0.5412901667,2.9632924333,0.8935114917,-3.5677186567,2.9632924333,0.8935114917,-3.5677186567,2.9632924333,0.8935114917,-3.5677186567,543.4992,592.878535,-350.2787666667,595.86,0.6541666667,0.0183006552,0.0969794839,0.1309124537,0.1690497553,6.436595345,4.3599529454,19.8434157803,6.436595345,4.3599529454,19.8434157803,6.4747701489,4.0187494481,18.2875264841,6.4747701489,4.0187494481,18.2875264841,6.4747701489,4.0187494481,18.2875264841,239.095048873,369.6988397203,1269.7801689061,3495.0558187995,0.1735055234,0.0068674127
19984664,0.48362732,5.2672424,8.53772,0.48362732,5.2672424,8.53772,0.48362732,5.2672424,8.53772,0.26327515,0.09011841,0.39422607,0.26327515,0.09011841,0.39422607,0.26327515,0.09011841,0.39422607,773,186,0,0,0.725,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19984664,0.48362732,5.2672424,8.53772,0.48362732,5.2672424,8.53772,0.48362732,5.2672424,8.53772,0.26327515,0.09011841,0.39422607,0.26327515,0.09011841,0.39422607,0.26327515,0.09011841,0.39422607,773,186,0,0,0.725,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19984765,0.45968628,5.2289276,8.877686,0.45968628,5.2289276,8.877686,0.45968628,5.2289276,8.877686,0.45968628,5.2289276,8.877686,0.45968628,5.2289276,8.877686,0.45968628,5.2289276,8.877686,736.2047,599.76294,-183.3757,6104.3877,0.725,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19984965,0.3543396,5.324692,8.499405,0.3543396,5.324692,8.499405,0.3543396,5.324692,8.499405,0.3543396,5.324692,8.499405,0.3543396,5.324692,8.499405,0.3543396,5.324692,8.499405,356.95175,1132.5361,-2819.8367,2107.724,0.725,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985149,0.5506592,5.08049,8.446732,16.178894,-5.4611206,-39.96277,16.178894,-5.4611206,-39.96277,16.178894,-5.4611206,-39.96277,16.178894,-5.4611206,-39.96277,16.178894,-5.4611206,-39.96277,297.33875,838.97217,901.5398,-4636.9517,0.725,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",3,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985240,0.40222168,4.7740326,8.896851,0.40222168,4.7740326,8.896851,0.40222168,4.7740326,8.896851,0.40222168,4.7740326,8.896851,0.40222168,4.7740326,8.896851,0.40222168,4.7740326,8.896851,337.5,680.5,0,0,0.3375,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,0.42855072,5.1403426333,8.6143288333,0.42855072,5.1403426333,8.6143288333,0.42855072,5.1403426333,8.6143288333,0.42855072,5.1403426333,8.6143288333,0.361541748,4.281822141,7.2251712813,0.361541748,4.281822141,7.2251712813,535.253985,606.4363833333,-274.8621,369.5187166667,0.5770833533,0.0124183015,0.0620453029,0.1854226238,0.244764411,0.0620453029,0.1854226238,0.244764411,0.0620453029,0.1854226238,0.244764411,0.0620453029,0.1854226238,0.244764411,0.2048352899,2.0721838244,3.5491299221,0.2048352899,2.0721838244,3.5491299221,235.8274687292,365.2914395544,933.6250336288,3367.8829965291,0.2180047045,0.0071954823
19985430,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,752,189,0,0,0.4,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985430,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,0.43572998,5.262451,8.59996,752,189,0,0,0.4,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985550,0.54107666,5.1427307,8.892059,0.54107666,5.1427307,8.892059,0.54107666,5.1427307,8.892059,0.54107666,5.1427307,8.892059,0.54107666,5.1427307,8.892059,0.54107666,5.1427307,8.892059,743.26355,611.8751,253.6678,4668.5693,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985750,0.39743042,5.1810455,8.370117,0.39743042,5.1810455,8.370117,0.39743042,5.1810455,8.370117,0.39743042,5.1810455,8.370117,0.39743042,5.1810455,8.370117,0.39743042,5.1810455,8.370117,353.9062,1102.1802,-2163.201,2819.768,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985900,0.3591156,5.219345,8.327026,0.3591156,5.219345,8.327026,0.3591156,5.219345,8.327026,0.3591156,5.219345,8.327026,-0.042938232,0.068222046,-0.007919312,-0.042938232,0.068222046,-0.007919312,272.85416,866.063,260.3606,-5271.225,0.77500004,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",4,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19985983,0.48362732,4.9081116,8.762772,0.48362732,4.9081116,8.762772,0.48362732,4.9081116,8.762772,0.2584839,0.09416199,0.39808655,0.2584839,0.09416199,0.39808655,0.2584839,0.09416199,0.39808655,283,724,0,0,0.77500004,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,0.3567301433,5.1938146167,8.6925431667,0.3567301433,5.1938146167,8.6925431667,0.3567301433,5.1938146167,8.6925431667,0.31920624,4.3914896817,7.298428925,0.31920624,4.3914896817,7.298428925,0.31920624,4.3914896817,7.298428925,517.2741716667,596.627255,-617.7990633333,968.8090666667,0.7854166733,0.0189542495,0.1224832851,0.1583386777,0.2554966991,0.1224832851,0.1583386777,0.2554966991,0.1224832851,0.1583386777,0.2554966991,0.1096466566,2.1065533259,3.3899305061,0.1096466566,2.1065533259,3.3899305061,0.1096466566,2.1065533259,3.3899305061,234.1264653534,362.7285671827,1213.657794637,2888.9049270004,0.0051030873,0.0038556554
19986156,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,734,179,0,0,0.7875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986156,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,0.27293396,5.2768097,8.53772,734,179,0,0,0.7875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986267,0.51234436,5.1762543,8.973465,0.51234436,5.1762543,8.973465,0.51234436,5.1762543,8.973465,0.51234436,5.1762543,8.973465,0.51234436,5.1762543,8.973465,0.51234436,5.1762543,8.973465,718.46643,583.7362,-510.53336,5491.9824,0.7875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986468,0.3830719,5.3630066,8.36055,0.3830719,5.3630066,8.36055,0.3830719,5.3630066,8.36055,0.3830719,5.3630066,8.36055,0.3830719,5.3630066,8.36055,0.3830719,5.3630066,8.36055,365.1786,1085.2484,-3062.0625,3088.4946,0.7875,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986635,0.21546936,5.1618958,8.983032,0.21546936,5.1618958,8.983032,0.21546936,5.1618958,8.983032,0.21546936,5.1618958,8.983032,0.21546936,5.1618958,8.983032,0.21546936,5.1618958,8.983032,269,828.77893,-134.19852,-2767.6226,0.7875,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986717,0.33996582,5.0230255,8.365326,0.33996582,5.0230255,8.365326,0.33996582,5.0230255,8.365326,0.33996582,5.0230255,8.365326,0.33996582,5.0230255,8.365326,0.33996582,5.0230255,8.365326,269,732,0,0,0.7875,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,0.3519414267,5.18503575,8.4730681667,0.3519414267,5.18503575,8.4730681667,0.3519414267,5.18503575,8.4730681667,0.3519414267,5.18503575,8.4730681667,0.2347284943,3.4470215233,5.7070720257,0.2347284943,3.4470215233,5.7070720257,517.6731616667,610.2519733333,-486.041186,202.0432166667,0.69375,0.0183006545,0.1341017717,0.080550265,0.2971415139,0.1341017717,0.080550265,0.2971415139,0.1341017717,0.080550265,0.2971415139,0.1341017717,0.080550265,0.2971415139,0.2779816109,2.6635044389,4.4712395125,0.2779816109,2.6635044389,4.4712395125,246.1692791502,375.6477332527,1258.1455555649,2636.8176751938,0.0459279327,0.003201948
19986879,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,749,176,0,0,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19986879,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,0.43095398,5.209778,8.475464,749,176,0,0,0.675,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19987002,0.37348938,5.219345,9.040497,0.37348938,5.219345,9.040497,0.37348938,5.219345,9.040497,0.37348938,5.219345,9.040497,0.37348938,5.219345,9.040497,0.37348938,5.219345,9.040497,722.40967,600.93884,-125.313866,2890.7205,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19987219,0.4453125,5.2049866,8.240829,0.4453125,5.2049866,8.240829,0.4453125,5.2049866,8.240829,0.4453125,5.2049866,8.240829,0.112075806,-0.04862976,-0.033065796,0.112075806,-0.04862976,-0.033065796,356.03784,1105.9237,-3041.934,2713.5208,0.675,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19987402,0.0909729,5.2433014,8.240829,0.0909729,5.2433014,8.240829,0.0909729,5.2433014,8.240829,0.0909729,5.2433014,8.240829,-0.279068,0.0688324,-0.08125305,-0.279068,0.0688324,-0.08125305,260.59146,870.6493,251.00075,-4391.982,0.675,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19987503,0.61291504,4.989502,8.710098,15.481567,-5.809021,-37.95929,15.481567,-5.809021,-37.95929,15.481567,-5.809021,-37.95929,15.481567,-5.809021,-37.95929,15.481567,-5.809021,-37.95929,264,723,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,James,D,0.4333470667,5.2289250333,8.5488893333,2.9114557267,3.4291712,0.770658,2.9114557267,3.4291712,0.770658,2.9114557267,3.4291712,0.770658,2.742141661,0.8190968707,-3.3766987883,2.742141661,0.8190968707,-3.3766987883,511.4588816667,630.88942,-338.7778016667,1095.8658666667,0.59375,0.0163398702,0.1371796141,0.1435890276,0.1542937249,6.1589712542,4.5265292471,18.9741850596,6.1589712542,4.5265292471,18.9741850596,6.1589712542,4.5265292471,18.9741850596,6.245284667,4.146305863,17.3968955978,6.245284667,4.146305863,17.3968955978,263.4556453484,344.2002883828,1238.6928856914,3529.6648937121,0.1684024198,0.0067545159
19987664,0.45968628,5.3007507,8.3797,0.45968628,5.3007507,8.3797,0.45968628,5.3007507,8.3797,0.45968628,5.3007507,8.3797,0.45968628,5.3007507,8.3797,0.45968628,5.3007507,8.3797,739,252,0,0,0.6625,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,James,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
