TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19130633,-1.3670807,5.638336,8.456314,-1.3670807,5.638336,8.456314,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,271,738,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
19130633,-1.3670807,5.638336,8.456314,-1.3670807,5.638336,8.456314,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,271,738,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
19130796,-1.0270996,5.456375,8.394058,-1.0270996,5.456375,8.394058,-0.08520508,-0.012771606,0.0010528564,-0.08520508,-0.012771606,0.0010528564,-0.08520508,-0.012771606,0.0010528564,-0.08520508,-0.012771606,0.0010528564,575.9869,1145.7877,1976.2554,1845.0199,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
19130996,-1.0270996,5.3749695,8.030151,-1.0270996,5.3749695,8.030151,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,1113.564,865.67896,2486.862,-3272.274,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
19131180,-1.5825653,5.5569305,8.18338,-1.5825653,5.5569305,8.18338,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,848.8307,322.8307,-2460.6868,-2391.5388,0.45000002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9
,,,,,,,,,,,,,,,,,,,,,,,,,,
19131364,-1.0510406,5.269623,8.446732,34.103394,-9.463501,-23.095703,34.103394,-9.463501,-23.095703,0.17799377,0.23803711,0.6052551,0.17799377,0.23803711,0.6052551,0.17799377,0.23803711,0.6052551,676,153.5,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
19131684,-1.3862305,5.475525,8.212097,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,276,728,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
19131684,-1.3862305,5.475525,8.212097,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,276,728,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
19131865,-1.3239899,5.446808,8.226471,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,571.65546,1112.5735,2217.5845,1816.3353,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
19132066,-1.3048248,5.250473,8.178589,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,1115.1039,854.8386,2612.1165,-3010.5168,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10
