@relation mattPattern4-15

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric

@data
-1.750153,7.077255,6.847412,-1.750153,7.077255,6.847412,-1.750153,7.077255,6.847412,-1.750153,7.077255,6.847412,-1.750153,7.077255,6.847412,-1.750153,7.077255,6.847412,680.5045,561.9227,-1168.2283,5582.3726,0.6,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
-1.467636,6.593628,7.082047,-1.467636,6.593628,7.082047,-1.467636,6.593628,7.082047,-1.467636,6.593628,7.082047,-1.467636,6.593628,7.082047,-1.467636,6.593628,7.082047,400.28958,1161.5212,-1984.1007,2753.7546,0.6,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
-1.999146,7.254425,6.349411,-1.999146,7.254425,6.349411,-1.999146,7.254425,6.349411,-1.999146,7.254425,6.349411,-1.999146,7.254425,6.349411,-1.999146,7.254425,6.349411,240.38489,891.1511,259.56274,-2598.1116,0.6,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',42
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.759735,7.149078,7.144287,-1.759735,7.149078,7.144287,-1.759735,7.149078,7.144287,-1.759735,7.149078,7.144287,-1.759735,7.149078,7.144287,-1.759735,7.149078,7.144287,258,651,0,0,0.2625,0.003922,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-0.263809,0.194229,-0.090668,-0.263809,0.194229,-0.090668,690,251,0,0,0.6,0.019608,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-1.956055,7.240051,6.517014,-0.263809,0.194229,-0.090668,-0.263809,0.194229,-0.090668,690,251,0,0,0.6,0.019608,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
-1.793243,7.19696,6.67981,-1.793243,7.19696,6.67981,-1.793243,7.19696,6.67981,-1.793243,7.19696,6.67981,-0.13855,0.272186,-0.063889,-0.13855,0.272186,-0.063889,677.18884,569.9428,-1920.3647,5450.684,0.6,0.019608,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
-1.577774,6.847412,7.058106,-1.577774,6.847412,7.058106,-0.096924,-0.011719,0.087341,-0.096924,-0.011719,0.087341,-0.096924,-0.011719,0.087341,-0.096924,-0.011719,0.087341,396.97794,1147.4335,-3376.806,4837.979,0.6,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
-1.654388,6.83783,6.823471,12.524414,-4.93927,-12.408447,12.524414,-4.93927,-12.408447,12.524414,-4.93927,-12.408447,12.524414,-4.93927,-12.408447,12.524414,-4.93927,-12.408447,238,887.00024,-0.005804,-3163.9587,0.6,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',43
